source_tier	cohort	joint_predicted_plddt_cutoff	metric	proteins	proteins_with_metric	median	q25	q75	positive	negative	approximately_zero
combined	same_proteins_all_thresholds	0	af_esm_local_mean_absolute_difference_angstrom	18	18	0.3536643156193139	0.2817039690774102	0.46458784179810686			
combined	same_proteins_all_thresholds	0	af_esm_local_rms_difference_angstrom	18	18	0.9109980326239284	0.5884038088350645	1.222540382030374			
combined	same_proteins_all_thresholds	0	paired_delta_rmsd_angstrom	18	18	0.5434792733096442	0.0688567324136914	1.077374549609907	14	4	0
combined	same_proteins_all_thresholds	0	paired_delta_local_mean_absolute_difference_angstrom	18	18	0.1064788538461652	0.040615116504118025	0.22967992316715988	17	1	0
combined	same_proteins_all_thresholds	0	paired_delta_local_rms_difference_angstrom	18	18	0.23752994447919012	0.07193005178081031	0.4254856532058423	15	3	0
combined	same_proteins_all_thresholds	70	af_experiment_rmsd_angstrom	18	18	1.1451289374422133	0.6960318634896605	1.4190959017572766			
combined	same_proteins_all_thresholds	70	af_experiment_local_mean_absolute_difference_angstrom	18	18	0.37357912506248925	0.30566009910857384	0.4551832398443721			
combined	same_proteins_all_thresholds	70	af_experiment_local_rms_difference_angstrom	18	18	0.5753636754408544	0.43409761619610593	0.715340959646114			
combined	same_proteins_all_thresholds	70	esm_experiment_rmsd_angstrom	18	18	1.592196520015047	1.0859056306565733	2.6055019545054363			
combined	same_proteins_all_thresholds	70	esm_experiment_local_mean_absolute_difference_angstrom	18	18	0.4245709121527358	0.3967950153126066	0.6140255118649962			
combined	same_proteins_all_thresholds	70	esm_experiment_local_rms_difference_angstrom	18	18	0.7721957370566073	0.6142332101478891	0.9034415655688759			
combined	same_proteins_all_thresholds	70	af_esm_rmsd_angstrom	18	18	1.1569740887216537	0.7643700649058044	1.9396149867253714			
combined	same_proteins_all_thresholds	70	af_esm_local_mean_absolute_difference_angstrom	18	18	0.2529070647753114	0.2183413617132095	0.303111031342327			
combined	same_proteins_all_thresholds	70	af_esm_local_rms_difference_angstrom	18	18	0.4650502708600056	0.33147245301088585	0.6985393760428296			
combined	same_proteins_all_thresholds	70	paired_delta_rmsd_angstrom	18	18	0.47109993940593986	0.08869519328674993	0.8855290177958	15	3	0
combined	same_proteins_all_thresholds	70	paired_delta_local_mean_absolute_difference_angstrom	18	18	0.08380201872219656	0.04624183738818484	0.1536563966807336	18	0	0
combined	same_proteins_all_thresholds	70	paired_delta_local_rms_difference_angstrom	18	18	0.1213519516543265	0.08797711238868497	0.32048435786425467	17	1	0
combined	same_proteins_all_thresholds	90	af_experiment_rmsd_angstrom	18	18	0.9600851670715004	0.5854278076449547	1.3257464122622815			
combined	same_proteins_all_thresholds	90	af_experiment_local_mean_absolute_difference_angstrom	18	18	0.2982362355043058	0.23379984278720214	0.38292944160219966			
combined	same_proteins_all_thresholds	90	af_experiment_local_rms_difference_angstrom	18	18	0.399655290146349	0.3207282371597921	0.5806662942137355			
combined	same_proteins_all_thresholds	90	esm_experiment_rmsd_angstrom	18	18	1.4409236455869263	0.7913330195554907	2.2648894582453503			
combined	same_proteins_all_thresholds	90	esm_experiment_local_mean_absolute_difference_angstrom	18	18	0.3676427483252668	0.2829520351986973	0.4152876101512836			
combined	same_proteins_all_thresholds	90	esm_experiment_local_rms_difference_angstrom	18	18	0.4985733634952084	0.39487046752682714	0.6946370952149301			
combined	same_proteins_all_thresholds	90	af_esm_rmsd_angstrom	18	18	0.8073651574406447	0.45535797000633604	1.2300029798498202			
combined	same_proteins_all_thresholds	90	af_esm_local_mean_absolute_difference_angstrom	18	18	0.18316946295348768	0.15065918128683708	0.21724683126159003			
combined	same_proteins_all_thresholds	90	af_esm_local_rms_difference_angstrom	18	18	0.27286282963906416	0.22660797048514036	0.3224787397310183			
combined	same_proteins_all_thresholds	90	paired_delta_rmsd_angstrom	18	18	0.2994818961107869	0.07897813659502043	0.6414332360782304	16	2	0
combined	same_proteins_all_thresholds	90	paired_delta_local_mean_absolute_difference_angstrom	18	18	0.05423054114020673	0.024720472568076968	0.07366661086690517	18	0	0
combined	same_proteins_all_thresholds	90	paired_delta_local_rms_difference_angstrom	18	18	0.08755654082519565	0.026253257007423092	0.12182612203148793	18	0	0
predictor-controls-summary-v1	all_available	0	af_experiment_rmsd_angstrom	39	39	1.846263041326998	0.9571191513357549	3.5732565241479586			
predictor-controls-summary-v1	all_available	0	af_experiment_local_mean_absolute_difference_angstrom	39	39	0.5563895538151789	0.36629616798212983	0.7833326469247628			
predictor-controls-summary-v1	all_available	0	af_experiment_local_rms_difference_angstrom	39	39	0.7855108057101792	0.529886061398919	1.3230114189072073			
predictor-controls-summary-v1	all_available	0	esm_experiment_rmsd_angstrom	39	39	2.837161389790606	1.587849706043263	9.809595547728922			
predictor-controls-summary-v1	all_available	0	esm_experiment_local_mean_absolute_difference_angstrom	39	39	0.8258377506811375	0.5049474727314184	1.3705778996073932			
predictor-controls-summary-v1	all_available	0	esm_experiment_local_rms_difference_angstrom	39	39	1.3838249813392363	0.8368522017066597	2.820864439992692			
predictor-controls-summary-v1	all_available	0	af_esm_rmsd_angstrom	39	39	2.016969356753689	1.2071437030686334	7.136549458431409			
predictor-controls-summary-v1	all_available	0	af_esm_local_mean_absolute_difference_angstrom	39	39	0.357202847000044	0.2774014983870102	0.7483604367492014			
predictor-controls-summary-v1	all_available	0	af_esm_local_rms_difference_angstrom	39	39	0.8522757569473991	0.5494106315999845	1.9258812102417222			
predictor-controls-summary-v1	all_available	0	paired_delta_rmsd_angstrom	39	39	0.6154078827104688	0.2993660589697533	4.517899719073392	34	5	0
predictor-controls-summary-v1	all_available	0	paired_delta_local_mean_absolute_difference_angstrom	39	39	0.11610100283729843	0.07747316418163336	0.3366731762787001	37	2	0
predictor-controls-summary-v1	all_available	0	paired_delta_local_rms_difference_angstrom	39	39	0.234223457868255	0.10788376995240567	0.7694563983675555	36	3	0
predictor-controls-summary-v1	all_available	70	af_experiment_rmsd_angstrom	36	36	1.2156612910328004	0.8485263140841964	1.9700985191712403			
predictor-controls-summary-v1	all_available	70	af_experiment_local_mean_absolute_difference_angstrom	36	36	0.3969335948473812	0.3120738835745337	0.5554127009163969			
predictor-controls-summary-v1	all_available	70	af_experiment_local_rms_difference_angstrom	36	36	0.5920626456113867	0.4742741682529798	0.7725324487097114			
predictor-controls-summary-v1	all_available	70	esm_experiment_rmsd_angstrom	36	36	1.7857826641409509	1.190224690867797	4.28966594981832			
predictor-controls-summary-v1	all_available	70	esm_experiment_local_mean_absolute_difference_angstrom	36	36	0.5012036415678762	0.4051670637418993	0.8831608698081383			
predictor-controls-summary-v1	all_available	70	esm_experiment_local_rms_difference_angstrom	36	36	0.7971800951281178	0.6322134178190241	1.2506187430088849			
predictor-controls-summary-v1	all_available	70	af_esm_rmsd_angstrom	36	36	1.117023342754905	0.7383734441477753	2.391768098975823			
predictor-controls-summary-v1	all_available	70	af_esm_local_mean_absolute_difference_angstrom	36	36	0.2630308802999581	0.2157845957246204	0.3102025998447998			
predictor-controls-summary-v1	all_available	70	af_esm_local_rms_difference_angstrom	36	36	0.4411372277496899	0.3479008778701319	0.6742808922918617			
predictor-controls-summary-v1	all_available	70	paired_delta_rmsd_angstrom	36	36	0.4688373468324512	0.18254096118026414	1.3377847049486615	34	2	0
predictor-controls-summary-v1	all_available	70	paired_delta_local_mean_absolute_difference_angstrom	36	36	0.08180188392436691	0.05988838300935409	0.12416868397337846	36	0	0
predictor-controls-summary-v1	all_available	70	paired_delta_local_rms_difference_angstrom	36	36	0.12429284808149962	0.08327526755814663	0.22063978680373794	36	0	0
predictor-controls-summary-v1	all_available	90	af_experiment_rmsd_angstrom	16	16	0.823201214122433	0.5276339857544241	1.2897153982959528			
predictor-controls-summary-v1	all_available	90	af_experiment_local_mean_absolute_difference_angstrom	16	16	0.3323650164952867	0.22432029092986866	0.3853420240048586			
predictor-controls-summary-v1	all_available	90	af_experiment_local_rms_difference_angstrom	16	16	0.44930127613085524	0.3062137182816983	0.6097178326800277			
predictor-controls-summary-v1	all_available	90	esm_experiment_rmsd_angstrom	16	16	1.2011632246821144	0.7467331618207477	1.7834873700316325			
predictor-controls-summary-v1	all_available	90	esm_experiment_local_mean_absolute_difference_angstrom	16	16	0.3676427483252668	0.2818434889927533	0.41881351453763715			
predictor-controls-summary-v1	all_available	90	esm_experiment_local_rms_difference_angstrom	16	16	0.4985733634952084	0.38790497445597366	0.6714931825942648			
predictor-controls-summary-v1	all_available	90	af_esm_rmsd_angstrom	16	16	0.6645028712643447	0.4386910411554935	1.0952492285954505			
predictor-controls-summary-v1	all_available	90	af_esm_local_mean_absolute_difference_angstrom	16	16	0.1774995869039017	0.14821832363233206	0.2044219562420672			
predictor-controls-summary-v1	all_available	90	af_esm_local_rms_difference_angstrom	16	16	0.2663370645641872	0.22028224340187436	0.29837652636210366			
predictor-controls-summary-v1	all_available	90	paired_delta_rmsd_angstrom	16	16	0.2994818961107869	0.08253796494806073	0.6072028159450437	15	1	0
predictor-controls-summary-v1	all_available	90	paired_delta_local_mean_absolute_difference_angstrom	16	16	0.04815865264216297	0.02299223140213058	0.07314135031005244	16	0	0
predictor-controls-summary-v1	all_available	90	paired_delta_local_rms_difference_angstrom	16	16	0.06657296326269979	0.022626518646581918	0.11649058214162694	16	0	0
predictor-controls-summary-v1	same_proteins_all_thresholds	0	af_experiment_rmsd_angstrom	16	16	1.3925558753318903	0.8245008160418608	3.435926694938658			
predictor-controls-summary-v1	same_proteins_all_thresholds	0	af_experiment_local_mean_absolute_difference_angstrom	16	16	0.42592985103882675	0.3166254037041454	0.5660802270659768			
predictor-controls-summary-v1	same_proteins_all_thresholds	0	af_experiment_local_rms_difference_angstrom	16	16	0.6830967308844609	0.5184252138495061	0.9239950871037971			
predictor-controls-summary-v1	same_proteins_all_thresholds	0	esm_experiment_rmsd_angstrom	16	16	1.9013002383444642	1.4459691726975044	4.172148618040614			
predictor-controls-summary-v1	same_proteins_all_thresholds	0	esm_experiment_local_mean_absolute_difference_angstrom	16	16	0.5821850737150207	0.44970997133339774	0.7631341098472983			
predictor-controls-summary-v1	same_proteins_all_thresholds	0	esm_experiment_local_rms_difference_angstrom	16	16	1.0042508682137503	0.7498326052375113	1.5524242022643262			
predictor-controls-summary-v1	same_proteins_all_thresholds	0	af_esm_rmsd_angstrom	16	16	1.8850159476924262	1.0987837339404627	2.5479645417428087			
predictor-controls-summary-v1	same_proteins_all_thresholds	0	af_esm_local_mean_absolute_difference_angstrom	16	16	0.3187835328748307	0.27664597660953705	0.4597149753080373			
predictor-controls-summary-v1	same_proteins_all_thresholds	0	af_esm_local_rms_difference_angstrom	16	16	0.8281639519307008	0.5578229273248048	1.1685588922497656			
predictor-controls-summary-v1	same_proteins_all_thresholds	0	paired_delta_rmsd_angstrom	16	16	0.5434792733096442	0.07308233568814597	1.0208066427558937	13	3	0
predictor-controls-summary-v1	same_proteins_all_thresholds	0	paired_delta_local_mean_absolute_difference_angstrom	16	16	0.1064788538461652	0.06412829048836052	0.2049464103049845	15	1	0
predictor-controls-summary-v1	same_proteins_all_thresholds	0	paired_delta_local_rms_difference_angstrom	16	16	0.23752994447919012	0.111413790743205	0.40559379812247315	14	2	0
predictor-controls-summary-v1	same_proteins_all_thresholds	70	af_experiment_rmsd_angstrom	16	16	1.052510355147498	0.6649429158413245	1.2861839188248667			
predictor-controls-summary-v1	same_proteins_all_thresholds	70	af_experiment_local_mean_absolute_difference_angstrom	16	16	0.35469354487045834	0.29129910563420963	0.47501028148095226			
predictor-controls-summary-v1	same_proteins_all_thresholds	70	af_experiment_local_rms_difference_angstrom	16	16	0.5368128781136198	0.41597370376234133	0.7141812114835533			
predictor-controls-summary-v1	same_proteins_all_thresholds	70	esm_experiment_rmsd_angstrom	16	16	1.5571985569282543	1.0217718134631768	1.917407246464152			
predictor-controls-summary-v1	same_proteins_all_thresholds	70	esm_experiment_local_mean_absolute_difference_angstrom	16	16	0.4245709121527358	0.38735144301738317	0.5906467759653151			
predictor-controls-summary-v1	same_proteins_all_thresholds	70	esm_experiment_local_rms_difference_angstrom	16	16	0.7566513281564097	0.5953405993157226	0.8471071027821733			
predictor-controls-summary-v1	same_proteins_all_thresholds	70	af_esm_rmsd_angstrom	16	16	1.0301982625402428	0.7432113636488762	1.5682321958210033			
predictor-controls-summary-v1	same_proteins_all_thresholds	70	af_esm_local_mean_absolute_difference_angstrom	16	16	0.23738383120794293	0.21022381380590635	0.2960870315297606			
predictor-controls-summary-v1	same_proteins_all_thresholds	70	af_esm_local_rms_difference_angstrom	16	16	0.43807543667822774	0.3182229462278611	0.5613587672453182			
predictor-controls-summary-v1	same_proteins_all_thresholds	70	paired_delta_rmsd_angstrom	16	16	0.47109993940593986	0.1305595376455558	0.8129964551289007	14	2	0
predictor-controls-summary-v1	same_proteins_all_thresholds	70	paired_delta_local_mean_absolute_difference_angstrom	16	16	0.08380201872219656	0.05777124695592212	0.12370949728315543	16	0	0
predictor-controls-summary-v1	same_proteins_all_thresholds	70	paired_delta_local_rms_difference_angstrom	16	16	0.1213519516543265	0.09775953612781574	0.29788627859304867	16	0	0
predictor-controls-summary-v1	same_proteins_all_thresholds	90	af_experiment_rmsd_angstrom	16	16	0.823201214122433	0.5276339857544241	1.2897153982959528			
predictor-controls-summary-v1	same_proteins_all_thresholds	90	af_experiment_local_mean_absolute_difference_angstrom	16	16	0.3323650164952867	0.22432029092986866	0.3853420240048586			
predictor-controls-summary-v1	same_proteins_all_thresholds	90	af_experiment_local_rms_difference_angstrom	16	16	0.44930127613085524	0.3062137182816983	0.6097178326800277			
predictor-controls-summary-v1	same_proteins_all_thresholds	90	esm_experiment_rmsd_angstrom	16	16	1.2011632246821144	0.7467331618207477	1.7834873700316325			
predictor-controls-summary-v1	same_proteins_all_thresholds	90	esm_experiment_local_mean_absolute_difference_angstrom	16	16	0.3676427483252668	0.2818434889927533	0.41881351453763715			
predictor-controls-summary-v1	same_proteins_all_thresholds	90	esm_experiment_local_rms_difference_angstrom	16	16	0.4985733634952084	0.38790497445597366	0.6714931825942648			
predictor-controls-summary-v1	same_proteins_all_thresholds	90	af_esm_rmsd_angstrom	16	16	0.6645028712643447	0.4386910411554935	1.0952492285954505			
predictor-controls-summary-v1	same_proteins_all_thresholds	90	af_esm_local_mean_absolute_difference_angstrom	16	16	0.1774995869039017	0.14821832363233206	0.2044219562420672			
predictor-controls-summary-v1	same_proteins_all_thresholds	90	af_esm_local_rms_difference_angstrom	16	16	0.2663370645641872	0.22028224340187436	0.29837652636210366			
predictor-controls-summary-v1	same_proteins_all_thresholds	90	paired_delta_rmsd_angstrom	16	16	0.2994818961107869	0.08253796494806073	0.6072028159450437	15	1	0
predictor-controls-summary-v1	same_proteins_all_thresholds	90	paired_delta_local_mean_absolute_difference_angstrom	16	16	0.04815865264216297	0.02299223140213058	0.07314135031005244	16	0	0
predictor-controls-summary-v1	same_proteins_all_thresholds	90	paired_delta_local_rms_difference_angstrom	16	16	0.06657296326269979	0.022626518646581918	0.11649058214162694	16	0	0
predictor-controls-summary-513-768-v1	all_available	0	af_experiment_rmsd_angstrom	12	12	3.352904037294701	2.4795699589333564	9.628970287208734			
predictor-controls-summary-513-768-v1	all_available	0	af_experiment_local_mean_absolute_difference_angstrom	12	12	0.864543981505012	0.45692207746231506	1.5710663242489051			
predictor-controls-summary-513-768-v1	all_available	0	af_experiment_local_rms_difference_angstrom	12	12	1.4774974128503628	1.0139083531123165	3.7763562307635787			
predictor-controls-summary-513-768-v1	all_available	0	esm_experiment_rmsd_angstrom	12	12	23.090022962146545	12.57591327618959	30.843263983038696			
predictor-controls-summary-513-768-v1	all_available	0	esm_experiment_local_mean_absolute_difference_angstrom	12	12	2.192967611568843	1.8132713248963568	3.1266497552265795			
predictor-controls-summary-513-768-v1	all_available	0	esm_experiment_local_rms_difference_angstrom	12	12	6.375426109255188	4.331698378328583	10.87501776349957			
predictor-controls-summary-513-768-v1	all_available	0	af_esm_rmsd_angstrom	12	12	21.30116757491028	8.001046548498138	31.009597759006482			
predictor-controls-summary-513-768-v1	all_available	0	af_esm_local_mean_absolute_difference_angstrom	12	12	1.6876088068379094	0.9506951502816007	2.9591040575316736			
predictor-controls-summary-513-768-v1	all_available	0	af_esm_local_rms_difference_angstrom	12	12	4.231913995400058	3.2730763027324756	10.548430590664994			
predictor-controls-summary-513-768-v1	all_available	0	paired_delta_rmsd_angstrom	12	12	5.527650299846349	3.534196826909012	23.15054259586278	10	2	0
predictor-controls-summary-513-768-v1	all_available	0	paired_delta_local_mean_absolute_difference_angstrom	12	12	1.3596755995376473	0.6316835564662329	2.600426879702018	12	0	0
predictor-controls-summary-513-768-v1	all_available	0	paired_delta_local_rms_difference_angstrom	12	12	3.256454799888055	2.249115305109682	9.820848743748016	11	1	0
predictor-controls-summary-513-768-v1	all_available	70	af_experiment_rmsd_angstrom	9	9	2.315840501448215	1.386457602061525	3.6072378322274385			
predictor-controls-summary-513-768-v1	all_available	70	af_experiment_local_mean_absolute_difference_angstrom	9	9	0.37605163260026137	0.2941402437815024	0.8190158898130606			
predictor-controls-summary-513-768-v1	all_available	70	af_experiment_local_rms_difference_angstrom	9	9	0.644879976413735	0.5066716780295109	1.3530495954943234			
predictor-controls-summary-513-768-v1	all_available	70	esm_experiment_rmsd_angstrom	9	9	19.731762411266494	6.6280195241167945	24.37962490405692			
predictor-controls-summary-513-768-v1	all_available	70	esm_experiment_local_mean_absolute_difference_angstrom	9	9	0.8493843024221409	0.8252386217923683	1.260988794497945			
predictor-controls-summary-513-768-v1	all_available	70	esm_experiment_local_rms_difference_angstrom	9	9	4.6497573235859075	1.2094554121553138	5.478114507388405			
predictor-controls-summary-513-768-v1	all_available	70	af_esm_rmsd_angstrom	9	9	20.32926179841908	3.015585094842224	23.128323112955673			
predictor-controls-summary-513-768-v1	all_available	70	af_esm_local_mean_absolute_difference_angstrom	9	9	0.5128730881139504	0.27359243143914624	0.718124851147244			
predictor-controls-summary-513-768-v1	all_available	70	af_esm_local_rms_difference_angstrom	9	9	1.1517628490433396	0.4598940281886028	5.243614249329079			
predictor-controls-summary-513-768-v1	all_available	70	paired_delta_rmsd_angstrom	9	9	4.164530874883155	0.3176058227749884	21.584792599661494	7	2	0
predictor-controls-summary-513-768-v1	all_available	70	paired_delta_local_mean_absolute_difference_angstrom	9	9	0.40846531173181816	0.1498026335751923	0.5049203783720191	9	0	0
predictor-controls-summary-513-768-v1	all_available	70	paired_delta_local_rms_difference_angstrom	9	9	0.6271220240932964	0.12392862849052752	4.903004944678925	8	1	0
predictor-controls-summary-513-768-v1	all_available	90	af_experiment_rmsd_angstrom	1	1	1.1345583593622606	1.1345583593622606	1.1345583593622606			
predictor-controls-summary-513-768-v1	all_available	90	af_experiment_local_mean_absolute_difference_angstrom	1	1	0.30004411812942844	0.30004411812942844	0.30004411812942844			
predictor-controls-summary-513-768-v1	all_available	90	af_experiment_local_rms_difference_angstrom	1	1	0.38589968415403597	0.38589968415403597	0.38589968415403597			
predictor-controls-summary-513-768-v1	all_available	90	esm_experiment_rmsd_angstrom	1	1	22.03627413721388	22.03627413721388	22.03627413721388			
predictor-controls-summary-513-768-v1	all_available	90	esm_experiment_local_mean_absolute_difference_angstrom	1	1	0.4077257482490882	0.4077257482490882	0.4077257482490882			
predictor-controls-summary-513-768-v1	all_available	90	esm_experiment_local_rms_difference_angstrom	1	1	1.590589737788411	1.590589737788411	1.590589737788411			
predictor-controls-summary-513-768-v1	all_available	90	af_esm_rmsd_angstrom	1	1	22.296889611481557	22.296889611481557	22.296889611481557			
predictor-controls-summary-513-768-v1	all_available	90	af_esm_local_mean_absolute_difference_angstrom	1	1	0.23430978749745707	0.23430978749745707	0.23430978749745707			
predictor-controls-summary-513-768-v1	all_available	90	af_esm_local_rms_difference_angstrom	1	1	1.5809338761700051	1.5809338761700051	1.5809338761700051			
predictor-controls-summary-513-768-v1	all_available	90	paired_delta_rmsd_angstrom	1	1	20.898718841958466	20.898718841958466	20.898718841958466	1	0	0
predictor-controls-summary-513-768-v1	all_available	90	paired_delta_local_mean_absolute_difference_angstrom	1	1	0.10202182793807102	0.10202182793807102	0.10202182793807102	1	0	0
predictor-controls-summary-513-768-v1	all_available	90	paired_delta_local_rms_difference_angstrom	1	1	1.195811692377475	1.195811692377475	1.195811692377475	1	0	0
predictor-controls-summary-513-768-v1	same_proteins_all_thresholds	0	af_experiment_rmsd_angstrom	1	1	1.63305510735903	1.63305510735903	1.63305510735903			
predictor-controls-summary-513-768-v1	same_proteins_all_thresholds	0	af_experiment_local_mean_absolute_difference_angstrom	1	1	0.455896125107113	0.455896125107113	0.455896125107113			
predictor-controls-summary-513-768-v1	same_proteins_all_thresholds	0	af_experiment_local_rms_difference_angstrom	1	1	0.8439715452692522	0.8439715452692522	0.8439715452692522			
predictor-controls-summary-513-768-v1	same_proteins_all_thresholds	0	esm_experiment_rmsd_angstrom	1	1	24.086126793638925	24.086126793638925	24.086126793638925			
predictor-controls-summary-513-768-v1	same_proteins_all_thresholds	0	esm_experiment_local_mean_absolute_difference_angstrom	1	1	2.216618622091988	2.216618622091988	2.216618622091988			
predictor-controls-summary-513-768-v1	same_proteins_all_thresholds	0	esm_experiment_local_rms_difference_angstrom	1	1	8.826411803838967	8.826411803838967	8.826411803838967			
predictor-controls-summary-513-768-v1	same_proteins_all_thresholds	0	af_esm_rmsd_angstrom	1	1	24.21191704283307	24.21191704283307	24.21191704283307			
predictor-controls-summary-513-768-v1	same_proteins_all_thresholds	0	af_esm_local_mean_absolute_difference_angstrom	1	1	2.03045441196745	2.03045441196745	2.03045441196745			
predictor-controls-summary-513-768-v1	same_proteins_all_thresholds	0	af_esm_local_rms_difference_angstrom	1	1	8.586174381369274	8.586174381369274	8.586174381369274			
predictor-controls-summary-513-768-v1	same_proteins_all_thresholds	0	paired_delta_rmsd_angstrom	1	1	22.461145568166863	22.461145568166863	22.461145568166863	1	0	0
predictor-controls-summary-513-768-v1	same_proteins_all_thresholds	0	paired_delta_local_mean_absolute_difference_angstrom	1	1	1.7607224969848752	1.7607224969848752	1.7607224969848752	1	0	0
predictor-controls-summary-513-768-v1	same_proteins_all_thresholds	0	paired_delta_local_rms_difference_angstrom	1	1	7.949194833279762	7.949194833279762	7.949194833279762	1	0	0
